,property_id,check_in_date,room_category,successful_bookings,capacity,occupancy_percentage %
7686,18561,16-Jul-22,RT4,9,9.0,100.0
7687,17564,16-Jul-22,RT4,10,17.0,58.82
7688,18560,16-Jul-22,RT4,13,15.0,86.67
7689,19560,16-Jul-22,RT4,13,16.0,81.25
7690,18559,16-Jul-22,RT4,12,19.0,63.16
7691,17563,16-Jul-22,RT4,16,19.0,84.21
7692,19562,16-Jul-22,RT4,13,14.0,92.86
7693,17559,16-Jul-22,RT4,13,14.0,92.86
7694,18558,16-Jul-22,RT4,15,20.0,75.0
7695,18562,16-Jul-22,RT4,18,20.0,90.0
7696,18563,16-Jul-22,RT4,13,18.0,72.22
7697,16563,16-Jul-22,RT4,15,18.0,83.33
7698,16559,16-Jul-22,RT4,16,18.0,88.89
7699,16558,16-Jul-22,RT4,3,3.0,100.0
7700,16559,17-Jul-22,RT1,25,30.0,83.33
7701,18560,17-Jul-22,RT1,22,30.0,73.33
7702,19562,17-Jul-22,RT1,20,30.0,66.67
7703,19563,17-Jul-22,RT1,17,30.0,56.67
7704,17558,17-Jul-22,RT1,12,19.0,63.16
7705,16558,17-Jul-22,RT1,13,19.0,68.42
7706,17560,17-Jul-22,RT1,24,40.0,60.0
7707,19558,17-Jul-22,RT1,20,40.0,50.0
7708,19560,17-Jul-22,RT1,19,26.0,73.08
7709,17561,17-Jul-22,RT1,19,26.0,73.08
7710,16560,17-Jul-22,RT1,20,34.0,58.82
7711,16561,17-Jul-22,RT1,13,18.0,72.22
7712,16562,17-Jul-22,RT1,18,31.0,58.06
7713,16563,17-Jul-22,RT1,31,41.0,75.61
7714,17559,17-Jul-22,RT1,21,32.0,65.62
7715,17562,17-Jul-22,RT1,11,20.0,55.0
7716,17563,17-Jul-22,RT1,21,25.0,84.0
7717,18558,17-Jul-22,RT1,9,15.0,60.0
7718,18559,17-Jul-22,RT1,18,42.0,42.86
7719,18561,17-Jul-22,RT1,24,33.0,72.73
7720,18562,17-Jul-22,RT1,29,38.0,76.32
7721,18563,17-Jul-22,RT1,16,27.0,59.26
7722,19559,17-Jul-22,RT1,15,24.0,62.5
7723,19561,17-Jul-22,RT1,20,36.0,55.56
7724,17564,17-Jul-22,RT1,9,16.0,56.25
7725,19562,17-Jul-22,RT2,18,23.0,78.26
7726,18563,17-Jul-22,RT2,16,29.0,55.17
7727,17561,17-Jul-22,RT2,28,36.0,77.78
7728,17558,17-Jul-22,RT2,31,50.0,62.0
7729,16562,17-Jul-22,RT2,28,43.0,65.12
7730,16561,17-Jul-22,RT2,18,24.0,75.0
7731,16558,17-Jul-22,RT2,17,22.0,77.27
7732,19560,17-Jul-22,RT2,30,38.0,78.95
7733,16563,17-Jul-22,RT2,32,38.0,84.21
7734,16559,17-Jul-22,RT2,28,41.0,68.29
7735,19559,17-Jul-22,RT2,23,41.0,56.1
7736,19558,17-Jul-22,RT2,21,39.0,53.85
7737,17559,17-Jul-22,RT2,32,39.0,82.05
7738,16560,17-Jul-22,RT2,19,34.0,55.88
7739,18562,17-Jul-22,RT2,28,34.0,82.35
7740,18559,17-Jul-22,RT2,25,44.0,56.82
7741,17563,17-Jul-22,RT2,35,44.0,79.55
7742,17562,17-Jul-22,RT2,14,30.0,46.67
7743,18558,17-Jul-22,RT2,18,30.0,60.0
7744,17564,17-Jul-22,RT2,19,40.0,47.5
7745,18561,17-Jul-22,RT2,28,40.0,70.0
7746,18560,17-Jul-22,RT2,32,40.0,80.0
7747,17560,17-Jul-22,RT2,28,45.0,62.22
7748,19561,17-Jul-22,RT2,29,45.0,64.44
7749,19563,17-Jul-22,RT2,27,45.0,60.0
7750,19563,17-Jul-22,RT3,18,29.0,62.07
7751,19562,17-Jul-22,RT3,20,29.0,68.97
7752,19561,17-Jul-22,RT3,17,29.0,58.62
7753,18562,17-Jul-22,RT3,21,29.0,72.41
7754,17558,17-Jul-22,RT3,16,27.0,59.26
7755,17562,17-Jul-22,RT3,12,27.0,44.44
7756,19559,17-Jul-22,RT3,15,27.0,55.56
7757,16559,17-Jul-22,RT3,21,32.0,65.62
7758,16558,17-Jul-22,RT3,5,8.0,62.5
7759,18561,17-Jul-22,RT3,17,25.0,68.0
7760,18558,17-Jul-22,RT3,16,26.0,61.54
7761,18560,17-Jul-22,RT3,16,24.0,66.67
7762,16561,17-Jul-22,RT3,15,21.0,71.43
7763,18563,17-Jul-22,RT3,15,23.0,65.22
7764,19560,17-Jul-22,RT3,15,19.0,78.95
7765,16563,17-Jul-22,RT3,13,20.0,65.0
7766,18559,17-Jul-22,RT3,13,23.0,56.52
7767,17560,17-Jul-22,RT3,14,25.0,56.0
7768,17561,17-Jul-22,RT3,14,19.0,73.68
7769,17563,17-Jul-22,RT3,14,16.0,87.5
7770,16562,17-Jul-22,RT3,10,18.0,55.56
7771,16560,17-Jul-22,RT3,12,20.0,60.0
7772,17559,17-Jul-22,RT3,12,16.0,75.0
7773,19558,17-Jul-22,RT3,12,21.0,57.14
7774,17564,17-Jul-22,RT3,11,24.0,45.83
7775,17562,17-Jul-22,RT4,2,6.0,33.33
7776,19559,17-Jul-22,RT4,2,3.0,66.67
7777,16558,17-Jul-22,RT4,2,3.0,66.67
7778,17558,17-Jul-22,RT4,4,6.0,66.67
7779,19561,17-Jul-22,RT4,4,7.0,57.14
7780,16560,17-Jul-22,RT4,5,7.0,71.43
7781,16561,17-Jul-22,RT4,6,10.0,60.0
7782,17560,17-Jul-22,RT4,7,13.0,53.85
7783,18561,17-Jul-22,RT4,7,9.0,77.78
7784,17564,17-Jul-22,RT4,9,17.0,52.94
7785,18560,17-Jul-22,RT4,13,15.0,86.67
7786,19560,17-Jul-22,RT4,12,16.0,75.0
7787,18559,17-Jul-22,RT4,8,19.0,42.11
7788,17563,17-Jul-22,RT4,16,19.0,84.21
7789,19562,17-Jul-22,RT4,9,14.0,64.29
7790,17559,17-Jul-22,RT4,9,14.0,64.29
7791,18558,17-Jul-22,RT4,12,20.0,60.0
7792,18562,17-Jul-22,RT4,16,20.0,80.0
7793,18563,17-Jul-22,RT4,11,18.0,61.11
7794,16563,17-Jul-22,RT4,14,18.0,77.78
7795,16559,17-Jul-22,RT4,12,18.0,66.67
7796,16562,17-Jul-22,RT4,3,6.0,50.0
7797,19563,17-Jul-22,RT4,3,6.0,50.0
7798,19558,17-Jul-22,RT4,3,7.0,42.86
7799,17561,17-Jul-22,RT4,3,4.0,75.0
7800,16559,18-Jul-22,RT1,16,30.0,53.33
7801,18560,18-Jul-22,RT1,16,30.0,53.33
7802,19562,18-Jul-22,RT1,17,30.0,56.67
7803,19563,18-Jul-22,RT1,11,30.0,36.67
7804,17558,18-Jul-22,RT1,8,19.0,42.11
7805,16558,18-Jul-22,RT1,9,19.0,47.37
7806,17560,18-Jul-22,RT1,19,40.0,47.5
7807,19558,18-Jul-22,RT1,12,40.0,30.0
7808,19560,18-Jul-22,RT1,14,26.0,53.85
7809,17561,18-Jul-22,RT1,11,26.0,42.31
7810,16560,18-Jul-22,RT1,15,34.0,44.12
7811,16561,18-Jul-22,RT1,9,18.0,50.0
7812,16562,18-Jul-22,RT1,11,31.0,35.48
7813,16563,18-Jul-22,RT1,20,41.0,48.78
7814,17559,18-Jul-22,RT1,17,32.0,53.12
7815,17562,18-Jul-22,RT1,7,20.0,35.0
7816,17563,18-Jul-22,RT1,14,25.0,56.0
7817,18558,18-Jul-22,RT1,7,15.0,46.67
7818,18559,18-Jul-22,RT1,17,42.0,40.48
7819,18561,18-Jul-22,RT1,15,33.0,45.45
7820,18562,18-Jul-22,RT1,20,38.0,52.63
7821,18563,18-Jul-22,RT1,10,27.0,37.04
7822,19559,18-Jul-22,RT1,11,24.0,45.83
7823,19561,18-Jul-22,RT1,16,36.0,44.44
7824,17564,18-Jul-22,RT1,5,16.0,31.25
7825,19562,18-Jul-22,RT2,13,23.0,56.52
7826,18563,18-Jul-22,RT2,12,29.0,41.38
7827,17561,18-Jul-22,RT2,20,36.0,55.56
7828,17558,18-Jul-22,RT2,20,50.0,40.0
7829,16562,18-Jul-22,RT2,20,43.0,46.51
7830,16561,18-Jul-22,RT2,12,24.0,50.0
7831,16558,18-Jul-22,RT2,11,22.0,50.0
7832,19560,18-Jul-22,RT2,16,38.0,42.11
7833,16563,18-Jul-22,RT2,18,38.0,47.37
7834,16559,18-Jul-22,RT2,23,41.0,56.1
7835,19559,18-Jul-22,RT2,19,41.0,46.34
7836,19558,18-Jul-22,RT2,15,39.0,38.46
7837,17559,18-Jul-22,RT2,20,39.0,51.28
7838,16560,18-Jul-22,RT2,15,34.0,44.12
7839,18562,18-Jul-22,RT2,17,34.0,50.0
7840,18559,18-Jul-22,RT2,16,44.0,36.36
7841,17563,18-Jul-22,RT2,22,44.0,50.0
7842,17562,18-Jul-22,RT2,11,30.0,36.67
7843,18558,18-Jul-22,RT2,11,30.0,36.67
7844,17564,18-Jul-22,RT2,16,40.0,40.0
7845,18561,18-Jul-22,RT2,21,40.0,52.5
7846,18560,18-Jul-22,RT2,17,40.0,42.5
7847,17560,18-Jul-22,RT2,20,45.0,44.44
7848,19561,18-Jul-22,RT2,16,45.0,35.56
7849,19563,18-Jul-22,RT2,20,45.0,44.44
7850,19563,18-Jul-22,RT3,11,29.0,37.93
7851,19562,18-Jul-22,RT3,15,29.0,51.72
7852,19561,18-Jul-22,RT3,13,29.0,44.83
7853,18562,18-Jul-22,RT3,16,29.0,55.17
7854,17558,18-Jul-22,RT3,11,27.0,40.74
7855,17562,18-Jul-22,RT3,10,27.0,37.04
7856,19559,18-Jul-22,RT3,11,27.0,40.74
7857,16559,18-Jul-22,RT3,17,32.0,53.12
7858,16558,18-Jul-22,RT3,3,8.0,37.5
7859,16562,18-Jul-22,RT3,7,18.0,38.89
7860,18559,18-Jul-22,RT3,7,23.0,30.43
7861,17564,18-Jul-22,RT3,7,24.0,29.17
7862,16560,18-Jul-22,RT3,8,20.0,40.0
7863,18560,18-Jul-22,RT3,14,24.0,58.33
7864,18561,18-Jul-22,RT3,14,25.0,56.0
7865,17559,18-Jul-22,RT3,9,16.0,56.25
7866,17563,18-Jul-22,RT3,9,16.0,56.25
7867,19558,18-Jul-22,RT3,9,21.0,42.86
7868,19560,18-Jul-22,RT3,9,19.0,47.37
7869,16563,18-Jul-22,RT3,10,20.0,50.0
7870,18558,18-Jul-22,RT3,10,26.0,38.46
7871,18563,18-Jul-22,RT3,10,23.0,43.48
7872,16561,18-Jul-22,RT3,12,21.0,57.14
7873,17560,18-Jul-22,RT3,11,25.0,44.0
7874,17561,18-Jul-22,RT3,11,19.0,57.89
7875,16560,18-Jul-22,RT4,2,7.0,28.57
7876,17558,18-Jul-22,RT4,2,6.0,33.33
7877,17562,18-Jul-22,RT4,2,6.0,33.33
7878,19563,18-Jul-22,RT4,2,6.0,33.33
7879,16558,18-Jul-22,RT4,2,3.0,66.67
7880,17560,18-Jul-22,RT4,4,13.0,30.77
7881,16561,18-Jul-22,RT4,5,10.0,50.0
7882,17564,18-Jul-22,RT4,5,17.0,29.41
7883,19559,18-Jul-22,RT4,1,3.0,33.33
7884,18560,18-Jul-22,RT4,8,15.0,53.33
7885,19560,18-Jul-22,RT4,8,16.0,50.0
7886,18559,18-Jul-22,RT4,7,19.0,36.84
7887,17563,18-Jul-22,RT4,10,19.0,52.63
7888,19562,18-Jul-22,RT4,7,14.0,50.0
7889,17559,18-Jul-22,RT4,8,14.0,57.14
7890,18558,18-Jul-22,RT4,9,20.0,45.0
7891,18562,18-Jul-22,RT4,10,20.0,50.0
7892,18563,18-Jul-22,RT4,7,18.0,38.89
7893,16563,18-Jul-22,RT4,9,18.0,50.0
7894,16559,18-Jul-22,RT4,8,18.0,44.44
7895,16562,18-Jul-22,RT4,3,6.0,50.0
7896,19558,18-Jul-22,RT4,3,7.0,42.86
7897,19561,18-Jul-22,RT4,3,7.0,42.86
7898,17561,18-Jul-22,RT4,3,4.0,75.0
7899,18561,18-Jul-22,RT4,3,9.0,33.33
7900,19563,19-Jul-22,RT3,12,29.0,41.38
7901,18560,19-Jul-22,RT1,14,30.0,46.67
7902,19562,19-Jul-22,RT1,15,30.0,50.0
7903,19563,19-Jul-22,RT1,13,30.0,43.33
7904,17558,19-Jul-22,RT1,7,19.0,36.84
7905,16558,19-Jul-22,RT1,12,19.0,63.16
7906,17560,19-Jul-22,RT1,15,40.0,37.5
7907,19558,19-Jul-22,RT1,13,40.0,32.5
7908,19560,19-Jul-22,RT1,14,26.0,53.85
7909,17561,19-Jul-22,RT1,15,26.0,57.69
7910,16560,19-Jul-22,RT1,14,34.0,41.18
7911,16561,19-Jul-22,RT1,10,18.0,55.56
7912,16562,19-Jul-22,RT1,13,31.0,41.94
7913,16563,19-Jul-22,RT1,21,41.0,51.22
7914,17559,19-Jul-22,RT1,18,32.0,56.25
7915,17562,19-Jul-22,RT1,7,20.0,35.0
7916,17563,19-Jul-22,RT1,10,25.0,40.0
7917,18558,19-Jul-22,RT1,7,15.0,46.67
7918,18559,19-Jul-22,RT1,13,42.0,30.95
7919,18561,19-Jul-22,RT1,18,33.0,54.55
7920,18562,19-Jul-22,RT1,21,38.0,55.26
7921,18563,19-Jul-22,RT1,11,27.0,40.74
7922,19559,19-Jul-22,RT1,11,24.0,45.83
7923,19561,19-Jul-22,RT1,13,36.0,36.11
7924,17564,19-Jul-22,RT1,6,16.0,37.5
7925,19562,19-Jul-22,RT2,10,23.0,43.48
7926,18563,19-Jul-22,RT2,11,29.0,37.93
7927,17561,19-Jul-22,RT2,17,36.0,47.22
7928,17558,19-Jul-22,RT2,18,50.0,36.0
7929,16562,19-Jul-22,RT2,20,43.0,46.51
7930,16561,19-Jul-22,RT2,14,24.0,58.33
7931,16558,19-Jul-22,RT2,11,22.0,50.0
7932,19560,19-Jul-22,RT2,18,38.0,47.37
7933,16563,19-Jul-22,RT2,20,38.0,52.63
7934,16559,19-Jul-22,RT2,23,41.0,56.1
7935,19559,19-Jul-22,RT2,19,41.0,46.34
7936,19558,19-Jul-22,RT2,13,39.0,33.33
7937,17559,19-Jul-22,RT2,18,39.0,46.15
7938,16560,19-Jul-22,RT2,15,34.0,44.12
7939,18562,19-Jul-22,RT2,15,34.0,44.12
7940,18559,19-Jul-22,RT2,18,44.0,40.91
7941,17563,19-Jul-22,RT2,27,44.0,61.36
7942,17562,19-Jul-22,RT2,10,30.0,33.33
7943,18558,19-Jul-22,RT2,14,30.0,46.67
7944,17564,19-Jul-22,RT2,12,40.0,30.0
7945,18561,19-Jul-22,RT2,20,40.0,50.0
7946,18560,19-Jul-22,RT2,20,40.0,50.0
7947,17560,19-Jul-22,RT2,18,45.0,40.0
7948,19561,19-Jul-22,RT2,20,45.0,44.44
7949,19563,19-Jul-22,RT2,19,45.0,42.22
7950,16559,19-Jul-22,RT1,16,30.0,53.33
7951,19562,19-Jul-22,RT3,14,29.0,48.28
7952,19561,19-Jul-22,RT3,11,29.0,37.93
7953,18562,19-Jul-22,RT3,15,29.0,51.72
7954,17558,19-Jul-22,RT3,11,27.0,40.74
7955,17562,19-Jul-22,RT3,9,27.0,33.33
7956,19559,19-Jul-22,RT3,11,27.0,40.74
7957,16558,19-Jul-22,RT3,4,8.0,50.0
7958,17559,19-Jul-22,RT3,7,16.0,43.75
7959,18559,19-Jul-22,RT3,7,23.0,30.43
7960,19558,19-Jul-22,RT3,5,21.0,23.81
7961,16560,19-Jul-22,RT3,8,20.0,40.0
7962,17563,19-Jul-22,RT3,8,16.0,50.0
7963,18563,19-Jul-22,RT3,8,23.0,34.78
7964,19560,19-Jul-22,RT3,8,19.0,42.11
7965,17564,19-Jul-22,RT3,8,24.0,33.33
7966,16559,19-Jul-22,RT3,14,32.0,43.75
7967,16562,19-Jul-22,RT3,9,18.0,50.0
7968,17560,19-Jul-22,RT3,9,25.0,36.0
7969,17561,19-Jul-22,RT3,9,19.0,47.37
7970,16561,19-Jul-22,RT3,10,21.0,47.62
7971,18561,19-Jul-22,RT3,12,25.0,48.0
7972,16563,19-Jul-22,RT3,11,20.0,55.0
7973,18558,19-Jul-22,RT3,11,26.0,42.31
7974,18560,19-Jul-22,RT3,11,24.0,45.83
7975,19558,19-Jul-22,RT4,2,7.0,28.57
7976,19563,19-Jul-22,RT4,2,6.0,33.33
7977,17560,19-Jul-22,RT4,4,13.0,30.77
7978,18561,19-Jul-22,RT4,4,9.0,44.44
7979,16561,19-Jul-22,RT4,5,10.0,50.0
7980,17564,19-Jul-22,RT4,6,17.0,35.29
7981,19559,19-Jul-22,RT4,1,3.0,33.33
7982,18560,19-Jul-22,RT4,7,15.0,46.67
7983,19560,19-Jul-22,RT4,9,16.0,56.25
7984,18559,19-Jul-22,RT4,6,19.0,31.58
7985,17563,19-Jul-22,RT4,8,19.0,42.11
7986,19562,19-Jul-22,RT4,6,14.0,42.86
7987,17559,19-Jul-22,RT4,6,14.0,42.86
7988,18558,19-Jul-22,RT4,8,20.0,40.0
7989,18562,19-Jul-22,RT4,11,20.0,55.0
7990,18563,19-Jul-22,RT4,7,18.0,38.89
7991,16563,19-Jul-22,RT4,9,18.0,50.0
7992,16559,19-Jul-22,RT4,9,18.0,50.0
7993,16562,19-Jul-22,RT4,3,6.0,50.0
7994,17558,19-Jul-22,RT4,3,6.0,50.0
7995,17562,19-Jul-22,RT4,3,6.0,50.0
7996,16560,19-Jul-22,RT4,3,7.0,42.86
7997,19561,19-Jul-22,RT4,3,7.0,42.86
7998,17561,19-Jul-22,RT4,3,4.0,75.0
7999,16558,19-Jul-22,RT4,3,3.0,100.0
8000,16559,20-Jul-22,RT1,15,30.0,50.0
8001,19562,20-Jul-22,RT1,13,30.0,43.33
8002,19563,20-Jul-22,RT1,12,30.0,40.0
8003,17558,20-Jul-22,RT1,8,19.0,42.11
8004,16558,20-Jul-22,RT1,12,19.0,63.16
8005,17560,20-Jul-22,RT1,15,40.0,37.5
8006,19558,20-Jul-22,RT1,15,40.0,37.5
8007,19560,20-Jul-22,RT1,12,26.0,46.15
8008,17561,20-Jul-22,RT1,15,26.0,57.69
8009,16560,20-Jul-22,RT1,14,34.0,41.18
8010,16561,20-Jul-22,RT1,10,18.0,55.56
8011,16562,20-Jul-22,RT1,14,31.0,45.16
8012,16563,20-Jul-22,RT1,22,41.0,53.66
8013,17559,20-Jul-22,RT1,17,32.0,53.12
8014,17562,20-Jul-22,RT1,9,20.0,45.0
8015,17563,20-Jul-22,RT1,13,25.0,52.0
8016,18558,20-Jul-22,RT1,6,15.0,40.0
8017,18559,20-Jul-22,RT1,17,42.0,40.48
8018,18561,20-Jul-22,RT1,16,33.0,48.48
8019,18562,20-Jul-22,RT1,21,38.0,55.26
8020,18563,20-Jul-22,RT1,11,27.0,40.74
8021,19559,20-Jul-22,RT1,10,24.0,41.67
8022,19561,20-Jul-22,RT1,16,36.0,44.44
8023,17564,20-Jul-22,RT1,6,16.0,37.5
8024,19562,20-Jul-22,RT2,13,23.0,56.52
8025,18563,20-Jul-22,RT2,13,29.0,44.83
8026,17561,20-Jul-22,RT2,21,36.0,58.33
8027,17558,20-Jul-22,RT2,23,50.0,46.0
8028,16562,20-Jul-22,RT2,18,43.0,41.86
8029,16561,20-Jul-22,RT2,12,24.0,50.0
8030,16558,20-Jul-22,RT2,10,22.0,45.45
8031,19560,20-Jul-22,RT2,20,38.0,52.63
8032,16563,20-Jul-22,RT2,19,38.0,50.0
8033,16559,20-Jul-22,RT2,19,41.0,46.34
8034,19559,20-Jul-22,RT2,18,41.0,43.9
8035,19558,20-Jul-22,RT2,14,39.0,35.9
8036,17559,20-Jul-22,RT2,22,39.0,56.41
8037,16560,20-Jul-22,RT2,16,34.0,47.06
8038,18562,20-Jul-22,RT2,17,34.0,50.0
8039,18559,20-Jul-22,RT2,14,44.0,31.82
8040,17563,20-Jul-22,RT2,24,44.0,54.55
8041,17562,20-Jul-22,RT2,10,30.0,33.33
8042,18558,20-Jul-22,RT2,12,30.0,40.0
8043,17564,20-Jul-22,RT2,12,40.0,30.0
8044,18561,20-Jul-22,RT2,21,40.0,52.5
8045,18560,20-Jul-22,RT2,18,40.0,45.0
8046,17560,20-Jul-22,RT2,18,45.0,40.0
8047,19561,20-Jul-22,RT2,18,45.0,40.0
8048,19563,20-Jul-22,RT2,20,45.0,44.44
8049,19563,20-Jul-22,RT3,12,29.0,41.38
8050,18560,20-Jul-22,RT1,14,30.0,46.67
8051,19562,20-Jul-22,RT3,14,29.0,48.28
8052,19561,20-Jul-22,RT3,11,29.0,37.93
8053,18562,20-Jul-22,RT3,17,29.0,58.62
8054,17558,20-Jul-22,RT3,13,27.0,48.15
8055,17562,20-Jul-22,RT3,8,27.0,29.63
8056,19559,20-Jul-22,RT3,11,27.0,40.74
8057,16559,20-Jul-22,RT3,17,32.0,53.12
8058,16558,20-Jul-22,RT3,3,8.0,37.5
8059,16562,20-Jul-22,RT3,7,18.0,38.89
8060,17560,20-Jul-22,RT3,8,25.0,32.0
8061,17563,20-Jul-22,RT3,8,16.0,50.0
8062,18559,20-Jul-22,RT3,8,23.0,34.78
8063,19558,20-Jul-22,RT3,8,21.0,38.1
8064,17564,20-Jul-22,RT3,8,24.0,33.33
8065,18560,20-Jul-22,RT3,13,24.0,54.17
8066,16560,20-Jul-22,RT3,9,20.0,45.0
8067,17561,20-Jul-22,RT3,9,19.0,47.37
8068,19560,20-Jul-22,RT3,9,19.0,47.37
8069,16561,20-Jul-22,RT3,10,21.0,47.62
8070,17559,20-Jul-22,RT3,10,16.0,62.5
8071,18563,20-Jul-22,RT3,10,23.0,43.48
8072,16563,20-Jul-22,RT3,12,20.0,60.0
8073,18558,20-Jul-22,RT3,12,26.0,46.15
8074,18561,20-Jul-22,RT3,11,25.0,44.0
8075,16562,20-Jul-22,RT4,2,6.0,33.33
8076,17558,20-Jul-22,RT4,2,6.0,33.33
8077,17562,20-Jul-22,RT4,2,6.0,33.33
8078,19558,20-Jul-22,RT4,2,7.0,28.57
8079,19561,20-Jul-22,RT4,2,7.0,28.57
8080,19563,20-Jul-22,RT4,2,6.0,33.33
8081,19559,20-Jul-22,RT4,2,3.0,66.67
8082,16558,20-Jul-22,RT4,2,3.0,66.67
8083,17560,20-Jul-22,RT4,5,13.0,38.46
8084,18561,20-Jul-22,RT4,5,9.0,55.56
8085,16561,20-Jul-22,RT4,6,10.0,60.0
8086,17564,20-Jul-22,RT4,6,17.0,35.29
8087,18560,20-Jul-22,RT4,8,15.0,53.33
8088,19560,20-Jul-22,RT4,8,16.0,50.0
8089,18559,20-Jul-22,RT4,6,19.0,31.58
8090,17563,20-Jul-22,RT4,8,19.0,42.11
8091,19562,20-Jul-22,RT4,7,14.0,50.0
8092,17559,20-Jul-22,RT4,8,14.0,57.14
8093,18558,20-Jul-22,RT4,8,20.0,40.0
8094,18562,20-Jul-22,RT4,11,20.0,55.0
8095,18563,20-Jul-22,RT4,7,18.0,38.89
8096,16563,20-Jul-22,RT4,10,18.0,55.56
8097,16559,20-Jul-22,RT4,10,18.0,55.56
8098,16560,20-Jul-22,RT4,3,7.0,42.86
8099,17561,20-Jul-22,RT4,3,4.0,75.0
8100,16559,21-Jul-22,RT1,19,30.0,63.33
8101,18560,21-Jul-22,RT1,19,30.0,63.33
8102,19562,21-Jul-22,RT1,13,30.0,43.33
8103,19563,21-Jul-22,RT1,11,30.0,36.67
8104,17558,21-Jul-22,RT1,7,19.0,36.84
8105,16558,21-Jul-22,RT1,10,19.0,52.63
8106,17560,21-Jul-22,RT1,16,40.0,40.0
8107,19558,21-Jul-22,RT1,15,40.0,37.5
8108,19560,21-Jul-22,RT1,16,26.0,61.54
8109,17561,21-Jul-22,RT1,14,26.0,53.85
8110,16560,21-Jul-22,RT1,17,34.0,50.0
8111,16561,21-Jul-22,RT1,9,18.0,50.0
8112,16562,21-Jul-22,RT1,11,31.0,35.48
8113,16563,21-Jul-22,RT1,21,41.0,51.22
8114,17559,21-Jul-22,RT1,18,32.0,56.25
8115,17562,21-Jul-22,RT1,7,20.0,35.0
8116,17563,21-Jul-22,RT1,13,25.0,52.0
8117,18558,21-Jul-22,RT1,6,15.0,40.0
8118,18559,21-Jul-22,RT1,11,42.0,26.19
8119,18561,21-Jul-22,RT1,14,33.0,42.42
8120,18562,21-Jul-22,RT1,20,38.0,52.63
8121,18563,21-Jul-22,RT1,11,27.0,40.74
8122,19559,21-Jul-22,RT1,8,24.0,33.33
8123,19561,21-Jul-22,RT1,16,36.0,44.44
8124,17564,21-Jul-22,RT1,5,16.0,31.25
8125,19562,21-Jul-22,RT2,11,23.0,47.83
8126,18563,21-Jul-22,RT2,12,29.0,41.38
8127,17561,21-Jul-22,RT2,18,36.0,50.0
8128,17558,21-Jul-22,RT2,20,50.0,40.0
8129,16562,21-Jul-22,RT2,17,43.0,39.53
8130,16561,21-Jul-22,RT2,13,24.0,54.17
8131,16558,21-Jul-22,RT2,11,22.0,50.0
8132,19560,21-Jul-22,RT2,16,38.0,42.11
8133,16563,21-Jul-22,RT2,21,38.0,55.26
8134,16559,21-Jul-22,RT2,19,41.0,46.34
8135,19559,21-Jul-22,RT2,17,41.0,41.46
8136,19558,21-Jul-22,RT2,13,39.0,33.33
8137,17559,21-Jul-22,RT2,20,39.0,51.28
8138,16560,21-Jul-22,RT2,15,34.0,44.12
8139,18562,21-Jul-22,RT2,19,34.0,55.88
8140,18559,21-Jul-22,RT2,17,44.0,38.64
8141,17563,21-Jul-22,RT2,21,44.0,47.73
8142,17562,21-Jul-22,RT2,12,30.0,40.0
8143,18558,21-Jul-22,RT2,11,30.0,36.67
8144,17564,21-Jul-22,RT2,13,40.0,32.5
8145,18561,21-Jul-22,RT2,20,40.0,50.0
8146,18560,21-Jul-22,RT2,27,40.0,67.5
8147,17560,21-Jul-22,RT2,20,45.0,44.44
8148,19561,21-Jul-22,RT2,17,45.0,37.78
8149,19563,21-Jul-22,RT2,19,45.0,42.22
8150,19563,21-Jul-22,RT3,13,29.0,44.83
8151,19562,21-Jul-22,RT3,16,29.0,55.17
8152,19561,21-Jul-22,RT3,12,29.0,41.38
8153,18562,21-Jul-22,RT3,14,29.0,48.28
8154,17558,21-Jul-22,RT3,13,27.0,48.15
8155,17562,21-Jul-22,RT3,10,27.0,37.04
8156,19559,21-Jul-22,RT3,10,27.0,37.04
8157,16558,21-Jul-22,RT3,4,8.0,50.0
8158,16560,21-Jul-22,RT3,7,20.0,35.0
8159,16562,21-Jul-22,RT3,7,18.0,38.89
8160,19558,21-Jul-22,RT3,7,21.0,33.33
8161,16563,21-Jul-22,RT3,8,20.0,40.0
8162,17559,21-Jul-22,RT3,8,16.0,50.0
8163,17561,21-Jul-22,RT3,8,19.0,42.11
8164,17563,21-Jul-22,RT3,8,16.0,50.0
8165,18563,21-Jul-22,RT3,8,23.0,34.78
8166,18560,21-Jul-22,RT3,13,24.0,54.17
8167,16559,21-Jul-22,RT3,14,32.0,43.75
8168,18559,21-Jul-22,RT3,9,23.0,39.13
8169,17564,21-Jul-22,RT3,10,24.0,41.67
8170,17560,21-Jul-22,RT3,12,25.0,48.0
8171,18561,21-Jul-22,RT3,12,25.0,48.0
8172,16561,21-Jul-22,RT3,11,21.0,52.38
8173,18558,21-Jul-22,RT3,11,26.0,42.31
8174,19560,21-Jul-22,RT3,11,19.0,57.89
8175,17558,21-Jul-22,RT4,2,6.0,33.33
8176,19563,21-Jul-22,RT4,2,6.0,33.33
8177,19559,21-Jul-22,RT4,2,3.0,66.67
8178,16558,21-Jul-22,RT4,2,3.0,66.67
8179,18561,21-Jul-22,RT4,4,9.0,44.44
8180,16561,21-Jul-22,RT4,5,10.0,50.0
8181,17560,21-Jul-22,RT4,5,13.0,38.46
8182,17564,21-Jul-22,RT4,7,17.0,41.18
8183,18560,21-Jul-22,RT4,7,15.0,46.67
